매장명,승인번호,금액,결제수단,상태,배달여부,승인일시,취소일시
카카온 테스트 매장,25080681702,40000,CARD,APPROVED,배달,2025-08-06 13:15:18,
카카온 테스트 매장,25080637139,40000,TRANSFER,APPROVED,매장,2025-08-06 18:44:18,
카카온 테스트 매장,25080632927,15000,CASH,APPROVED,매장,2025-08-06 19:42:46,
카카온 테스트 매장,25080623671,30000,CARD,APPROVED,배달,2025-08-06 19:50:16,
카카온 테스트 매장,25080608803,20000,CARD,APPROVED,배달,2025-08-06 21:00:13,
카카온 테스트 매장,25080600612,15000,KAKAOPAY,APPROVED,매장,2025-08-06 21:04:46,
카카온 테스트 매장,25080671152,25000,CARD,APPROVED,매장,2025-08-06 22:27:07,
카카온 테스트 매장,25080670504,50000,KAKAOPAY,APPROVED,매장,2025-08-06 22:37:37,
카카온 테스트 매장,25080638960,20000,KAKAOPAY,CANCELED,매장,2025-08-06 23:35:30,2025-08-08 22:35:30
카카온 테스트 매장,25080648886,50000,CARD,APPROVED,매장,2025-08-06 23:55:20,
카카온 테스트 매장,25080702667,50000,CARD,APPROVED,배달,2025-08-07 01:58:03,
카카온 테스트 매장,25080715552,10000,KAKAOPAY,APPROVED,매장,2025-08-07 02:23:03,
카카온 테스트 매장,25080737470,20000,KAKAOPAY,APPROVED,매장,2025-08-07 05:31:00,
카카온 테스트 매장,25080751083,40000,CARD,APPROVED,매장,2025-08-07 06:09:53,
카카온 테스트 매장,25080726047,25000,CARD,APPROVED,매장,2025-08-07 07:19:14,
카카온 테스트 매장,25080753132,20000,CARD,APPROVED,매장,2025-08-07 09:08:33,
카카온 테스트 매장,25080794320,5000,KAKAOPAY,APPROVED,배달,2025-08-07 09:29:59,
카카온 테스트 매장,25080741420,5000,CARD,APPROVED,매장,2025-08-07 09:33:47,
카카온 테스트 매장,25080717913,25000,CARD,APPROVED,배달,2025-08-07 09:49:16,
카카온 테스트 매장,25080771114,50000,KAKAOPAY,APPROVED,매장,2025-08-07 10:19:26,
카카온 테스트 매장,25080736245,40000,KAKAOPAY,APPROVED,배달,2025-08-07 15:08:16,
카카온 테스트 매장,25080749751,20000,KAKAOPAY,APPROVED,배달,2025-08-07 15:32:49,
카카온 테스트 매장,25080700786,40000,CARD,APPROVED,매장,2025-08-07 16:53:14,
카카온 테스트 매장,25080751864,15000,CARD,APPROVED,매장,2025-08-07 18:10:55,
카카온 테스트 매장,25080714253,25000,CARD,APPROVED,매장,2025-08-07 22:18:12,
카카온 테스트 매장,25080724901,15000,CASH,APPROVED,매장,2025-08-07 22:25:49,
카카온 테스트 매장,25080732087,25000,KAKAOPAY,APPROVED,배달,2025-08-07 22:46:57,
카카온 테스트 매장,25080818385,30000,KAKAOPAY,APPROVED,배달,2025-08-08 00:49:44,
카카온 테스트 매장,25080884002,50000,CASH,APPROVED,매장,2025-08-08 01:05:37,
카카온 테스트 매장,25080856106,25000,CARD,APPROVED,매장,2025-08-08 02:41:58,
카카온 테스트 매장,25080894945,50000,CARD,APPROVED,배달,2025-08-08 05:04:18,
카카온 테스트 매장,25080805310,15000,KAKAOPAY,APPROVED,배달,2025-08-08 06:01:51,
카카온 테스트 매장,25080839868,30000,CARD,APPROVED,배달,2025-08-08 08:31:55,
카카온 테스트 매장,25080830827,40000,CASH,APPROVED,매장,2025-08-08 09:31:12,
카카온 테스트 매장,25080860209,30000,CASH,APPROVED,배달,2025-08-08 14:00:02,
카카온 테스트 매장,25080844638,20000,CASH,APPROVED,매장,2025-08-08 14:18:10,
카카온 테스트 매장,25080829533,30000,CASH,APPROVED,매장,2025-08-08 15:06:06,
카카온 테스트 매장,25080813376,10000,CASH,APPROVED,배달,2025-08-08 15:20:11,
카카온 테스트 매장,25080880980,5000,KAKAOPAY,APPROVED,매장,2025-08-08 17:13:07,
카카온 테스트 매장,25080850018,30000,KAKAOPAY,APPROVED,매장,2025-08-08 18:02:06,
카카온 테스트 매장,25080885248,15000,CARD,APPROVED,매장,2025-08-08 19:04:29,
카카온 테스트 매장,25080862475,25000,CARD,APPROVED,매장,2025-08-08 19:32:38,
카카온 테스트 매장,25080875760,15000,CASH,APPROVED,배달,2025-08-08 20:07:15,
카카온 테스트 매장,25080873787,30000,CARD,APPROVED,배달,2025-08-08 20:58:02,
카카온 테스트 매장,25080819724,50000,KAKAOPAY,APPROVED,배달,2025-08-08 22:08:36,
카카온 테스트 매장,25080807700,25000,KAKAOPAY,APPROVED,매장,2025-08-08 22:36:50,
카카온 테스트 매장,25080885743,50000,CARD,APPROVED,배달,2025-08-08 23:37:09,
카카온 테스트 매장,25080928980,15000,CASH,APPROVED,매장,2025-08-09 02:53:01,
카카온 테스트 매장,25080995852,15000,CARD,APPROVED,매장,2025-08-09 04:46:16,
카카온 테스트 매장,25080992718,20000,CASH,APPROVED,매장,2025-08-09 04:57:45,
카카온 테스트 매장,25080962972,10000,CARD,APPROVED,매장,2025-08-09 05:26:27,
카카온 테스트 매장,25080935014,50000,KAKAOPAY,APPROVED,매장,2025-08-09 05:53:29,
카카온 테스트 매장,25080911777,40000,KAKAOPAY,APPROVED,매장,2025-08-09 08:02:09,
카카온 테스트 매장,25080904180,20000,CARD,APPROVED,매장,2025-08-09 08:21:13,
카카온 테스트 매장,25080941784,10000,KAKAOPAY,APPROVED,매장,2025-08-09 08:26:17,
카카온 테스트 매장,25080998481,15000,CASH,APPROVED,매장,2025-08-09 08:34:47,
카카온 테스트 매장,25080950473,10000,CASH,APPROVED,배달,2025-08-09 09:06:42,
카카온 테스트 매장,25080929388,30000,CARD,APPROVED,매장,2025-08-09 11:15:50,
카카온 테스트 매장,25080902428,50000,KAKAOPAY,APPROVED,매장,2025-08-09 12:43:14,
카카온 테스트 매장,25080951483,15000,CASH,APPROVED,매장,2025-08-09 14:49:17,
카카온 테스트 매장,25080985237,10000,TRANSFER,APPROVED,배달,2025-08-09 16:47:58,
카카온 테스트 매장,25080910247,20000,CARD,APPROVED,배달,2025-08-09 16:48:48,
카카온 테스트 매장,25080939856,50000,CARD,APPROVED,배달,2025-08-09 21:29:17,
카카온 테스트 매장,25080901478,20000,CARD,APPROVED,매장,2025-08-09 22:15:29,
카카온 테스트 매장,25081022782,50000,KAKAOPAY,APPROVED,매장,2025-08-10 02:56:38,
카카온 테스트 매장,25081096840,15000,TRANSFER,APPROVED,매장,2025-08-10 04:02:53,
카카온 테스트 매장,25081095966,40000,KAKAOPAY,APPROVED,매장,2025-08-10 05:23:56,
카카온 테스트 매장,25081001225,15000,CARD,APPROVED,매장,2025-08-10 07:32:28,
카카온 테스트 매장,25081033682,20000,CARD,APPROVED,매장,2025-08-10 08:26:32,
카카온 테스트 매장,25081002581,10000,KAKAOPAY,APPROVED,매장,2025-08-10 10:56:10,
카카온 테스트 매장,25081020919,40000,CARD,APPROVED,매장,2025-08-10 11:06:44,
카카온 테스트 매장,25081051431,40000,CASH,APPROVED,매장,2025-08-10 22:06:06,
카카온 테스트 매장,25081015248,50000,CARD,APPROVED,매장,2025-08-10 22:54:35,
카카온 테스트 매장,25081195349,25000,CARD,APPROVED,매장,2025-08-11 00:15:32,
카카온 테스트 매장,25081162085,40000,CASH,APPROVED,매장,2025-08-11 00:34:01,
카카온 테스트 매장,25081107117,15000,CASH,APPROVED,매장,2025-08-11 01:24:40,
카카온 테스트 매장,25081122071,25000,KAKAOPAY,APPROVED,배달,2025-08-11 01:58:53,
카카온 테스트 매장,25081128365,20000,CARD,APPROVED,매장,2025-08-11 02:34:17,
카카온 테스트 매장,25081185571,40000,CARD,APPROVED,매장,2025-08-11 02:39:10,
카카온 테스트 매장,25081193663,50000,CASH,APPROVED,배달,2025-08-11 05:04:53,
카카온 테스트 매장,25081111340,10000,KAKAOPAY,APPROVED,매장,2025-08-11 06:34:50,
카카온 테스트 매장,25081152358,10000,CARD,CANCELED,매장,2025-08-11 06:57:19,2025-08-12 08:57:19
카카온 테스트 매장,25081100426,40000,CARD,APPROVED,매장,2025-08-11 07:37:58,
카카온 테스트 매장,25081124103,25000,CASH,APPROVED,매장,2025-08-11 09:13:25,
카카온 테스트 매장,25081113895,15000,CARD,CANCELED,매장,2025-08-11 11:45:54,2025-08-13 05:45:54
카카온 테스트 매장,25081197882,20000,CARD,APPROVED,매장,2025-08-11 18:07:58,
카카온 테스트 매장,25081117910,15000,CASH,APPROVED,매장,2025-08-11 18:27:47,
카카온 테스트 매장,25081121594,20000,KAKAOPAY,APPROVED,배달,2025-08-11 20:54:23,
카카온 테스트 매장,25081170397,40000,CARD,APPROVED,매장,2025-08-11 23:42:51,
카카온 테스트 매장,25081126806,25000,KAKAOPAY,APPROVED,매장,2025-08-11 23:56:50,
카카온 테스트 매장,25081235275,5000,CASH,APPROVED,매장,2025-08-12 00:33:41,
카카온 테스트 매장,25081260669,25000,KAKAOPAY,APPROVED,배달,2025-08-12 00:46:24,
카카온 테스트 매장,25081276785,25000,KAKAOPAY,APPROVED,매장,2025-08-12 05:04:20,
카카온 테스트 매장,25081202355,25000,CARD,APPROVED,배달,2025-08-12 05:25:33,
카카온 테스트 매장,25081200196,25000,CARD,APPROVED,배달,2025-08-12 10:57:11,
카카온 테스트 매장,25081254223,30000,CASH,APPROVED,배달,2025-08-12 12:11:35,
카카온 테스트 매장,25081226803,25000,CARD,CANCELED,매장,2025-08-12 13:06:52,2025-08-12 23:06:52
카카온 테스트 매장,25081252637,15000,KAKAOPAY,APPROVED,배달,2025-08-12 14:23:52,
카카온 테스트 매장,25081276154,30000,CASH,APPROVED,매장,2025-08-12 14:41:23,
카카온 테스트 매장,25081274515,15000,CASH,APPROVED,매장,2025-08-12 16:21:00,
카카온 테스트 매장,25081227675,20000,KAKAOPAY,APPROVED,매장,2025-08-12 18:02:02,
카카온 테스트 매장,25081293714,30000,KAKAOPAY,APPROVED,매장,2025-08-12 18:06:22,
카카온 테스트 매장,25081201667,50000,CARD,APPROVED,매장,2025-08-12 18:09:52,
카카온 테스트 매장,25081294631,30000,CARD,APPROVED,매장,2025-08-12 18:37:08,
카카온 테스트 매장,25081286089,40000,CARD,APPROVED,매장,2025-08-12 19:42:04,
카카온 테스트 매장,25081248999,30000,CARD,APPROVED,매장,2025-08-12 20:45:50,
카카온 테스트 매장,25081266215,25000,KAKAOPAY,APPROVED,배달,2025-08-12 21:49:22,
카카온 테스트 매장,25081354083,50000,CARD,APPROVED,매장,2025-08-13 00:15:20,
카카온 테스트 매장,25081366284,30000,KAKAOPAY,APPROVED,배달,2025-08-13 00:22:48,
카카온 테스트 매장,25081377672,5000,CARD,APPROVED,매장,2025-08-13 05:00:02,
카카온 테스트 매장,25081310005,25000,CARD,APPROVED,매장,2025-08-13 08:41:16,
카카온 테스트 매장,25081306199,5000,CASH,APPROVED,배달,2025-08-13 09:31:59,
카카온 테스트 매장,25081369445,40000,CASH,APPROVED,매장,2025-08-13 10:30:00,
카카온 테스트 매장,25081316152,5000,CASH,APPROVED,배달,2025-08-13 11:08:38,
카카온 테스트 매장,25081343324,40000,CARD,APPROVED,매장,2025-08-13 11:19:33,
카카온 테스트 매장,25081371552,50000,KAKAOPAY,APPROVED,매장,2025-08-13 13:12:53,
카카온 테스트 매장,25081300918,5000,CARD,APPROVED,매장,2025-08-13 13:14:55,
카카온 테스트 매장,25081342651,25000,CARD,APPROVED,매장,2025-08-13 13:41:36,
카카온 테스트 매장,25081360836,40000,KAKAOPAY,APPROVED,배달,2025-08-13 23:23:33,
카카온 테스트 매장,25081356779,15000,CARD,APPROVED,매장,2025-08-13 23:44:49,
카카온 테스트 매장,25081409489,40000,CARD,APPROVED,매장,2025-08-14 00:52:26,
카카온 테스트 매장,25081423191,30000,CASH,APPROVED,매장,2025-08-14 06:01:16,
카카온 테스트 매장,25081416072,10000,CASH,APPROVED,매장,2025-08-14 06:49:13,
카카온 테스트 매장,25081446065,25000,KAKAOPAY,APPROVED,매장,2025-08-14 09:08:56,
카카온 테스트 매장,25081482574,15000,CARD,APPROVED,매장,2025-08-14 10:34:13,
카카온 테스트 매장,25081406144,15000,CARD,APPROVED,매장,2025-08-14 11:52:17,
카카온 테스트 매장,25081411472,10000,CARD,APPROVED,매장,2025-08-14 11:55:04,
카카온 테스트 매장,25081407381,20000,KAKAOPAY,APPROVED,매장,2025-08-14 13:56:18,
카카온 테스트 매장,25081436303,30000,CARD,APPROVED,배달,2025-08-14 14:26:31,
카카온 테스트 매장,25081447567,40000,CASH,APPROVED,매장,2025-08-14 16:04:40,
카카온 테스트 매장,25081415484,10000,KAKAOPAY,CANCELED,매장,2025-08-14 19:57:05,2025-08-17 05:57:05
카카온 테스트 매장,25081461945,5000,CASH,APPROVED,배달,2025-08-14 23:04:02,
카카온 테스트 매장,25081545033,20000,KAKAOPAY,APPROVED,매장,2025-08-15 02:33:15,
카카온 테스트 매장,25081506198,50000,KAKAOPAY,APPROVED,배달,2025-08-15 06:25:33,
카카온 테스트 매장,25081567337,20000,KAKAOPAY,APPROVED,매장,2025-08-15 07:11:13,
카카온 테스트 매장,25081513509,25000,CASH,APPROVED,매장,2025-08-15 14:57:33,
카카온 테스트 매장,25081520753,30000,CASH,APPROVED,매장,2025-08-15 15:22:16,
카카온 테스트 매장,25081584992,50000,CARD,APPROVED,매장,2025-08-15 16:22:06,
카카온 테스트 매장,25081598160,5000,KAKAOPAY,APPROVED,매장,2025-08-15 19:31:52,
카카온 테스트 매장,25081548260,40000,KAKAOPAY,APPROVED,매장,2025-08-15 20:09:16,
카카온 테스트 매장,25081556035,20000,KAKAOPAY,APPROVED,매장,2025-08-15 20:56:53,
카카온 테스트 매장,25081505671,50000,KAKAOPAY,APPROVED,매장,2025-08-15 23:02:47,
카카온 테스트 매장,25081570174,5000,CASH,CANCELED,매장,2025-08-15 23:39:30,2025-08-18 19:39:30
카카온 테스트 매장,25081685878,30000,CARD,APPROVED,매장,2025-08-16 00:08:00,
카카온 테스트 매장,25081655743,5000,KAKAOPAY,APPROVED,배달,2025-08-16 00:44:33,
카카온 테스트 매장,25081601242,10000,KAKAOPAY,APPROVED,매장,2025-08-16 00:52:45,
카카온 테스트 매장,25081617793,40000,CARD,APPROVED,매장,2025-08-16 00:56:47,
카카온 테스트 매장,25081619795,30000,CASH,APPROVED,매장,2025-08-16 01:10:31,
카카온 테스트 매장,25081666356,10000,CASH,APPROVED,매장,2025-08-16 03:55:27,
카카온 테스트 매장,25081682037,50000,CASH,APPROVED,매장,2025-08-16 04:33:48,
카카온 테스트 매장,25081612648,25000,CARD,APPROVED,배달,2025-08-16 08:58:55,
카카온 테스트 매장,25081688291,10000,KAKAOPAY,APPROVED,매장,2025-08-16 09:33:07,
카카온 테스트 매장,25081674255,30000,CASH,APPROVED,매장,2025-08-16 09:42:50,
카카온 테스트 매장,25081626402,30000,CARD,APPROVED,매장,2025-08-16 12:03:10,
카카온 테스트 매장,25081644922,10000,CARD,APPROVED,매장,2025-08-16 15:12:26,
카카온 테스트 매장,25081672403,15000,CASH,APPROVED,매장,2025-08-16 15:23:35,
카카온 테스트 매장,25081613404,50000,CASH,APPROVED,매장,2025-08-16 18:04:58,
카카온 테스트 매장,25081623813,25000,CARD,APPROVED,매장,2025-08-16 19:44:55,
카카온 테스트 매장,25081620582,40000,CARD,APPROVED,매장,2025-08-16 20:33:01,
카카온 테스트 매장,25081663631,15000,CARD,APPROVED,매장,2025-08-16 21:00:57,
카카온 테스트 매장,25081653688,30000,CARD,APPROVED,매장,2025-08-16 22:50:04,
카카온 테스트 매장,25081646642,5000,CARD,APPROVED,배달,2025-08-16 23:07:50,
카카온 테스트 매장,25081704319,50000,KAKAOPAY,APPROVED,배달,2025-08-17 00:22:02,
카카온 테스트 매장,25081795513,15000,CASH,APPROVED,배달,2025-08-17 03:30:04,
카카온 테스트 매장,25081776695,10000,KAKAOPAY,CANCELED,배달,2025-08-17 04:14:40,2025-08-19 04:14:40
카카온 테스트 매장,25081756397,25000,CARD,APPROVED,매장,2025-08-17 04:43:33,
카카온 테스트 매장,25081793499,25000,CARD,APPROVED,배달,2025-08-17 08:34:59,
카카온 테스트 매장,25081762015,30000,CARD,APPROVED,매장,2025-08-17 13:00:24,
카카온 테스트 매장,25081755956,20000,CARD,APPROVED,배달,2025-08-17 14:02:56,
카카온 테스트 매장,25081706592,30000,KAKAOPAY,APPROVED,매장,2025-08-17 21:31:28,
카카온 테스트 매장,25081740663,5000,CARD,APPROVED,매장,2025-08-17 22:16:22,
카카온 테스트 매장,25081781220,40000,CARD,APPROVED,배달,2025-08-17 23:39:48,
카카온 테스트 매장,25081772787,40000,CARD,APPROVED,매장,2025-08-17 23:43:35,
카카온 테스트 매장,25081872934,30000,CARD,APPROVED,배달,2025-08-18 01:20:26,
카카온 테스트 매장,25081859502,50000,CARD,APPROVED,매장,2025-08-18 04:11:10,
카카온 테스트 매장,25081830511,40000,KAKAOPAY,APPROVED,매장,2025-08-18 05:37:06,
카카온 테스트 매장,25081872058,15000,CASH,APPROVED,매장,2025-08-18 10:45:24,
카카온 테스트 매장,25081857244,15000,CARD,APPROVED,매장,2025-08-18 12:10:11,
카카온 테스트 매장,25081834238,10000,CARD,APPROVED,배달,2025-08-18 15:17:54,
카카온 테스트 매장,25081848851,30000,CARD,APPROVED,매장,2025-08-18 17:50:13,
카카온 테스트 매장,25081800774,30000,KAKAOPAY,APPROVED,배달,2025-08-18 17:56:19,
카카온 테스트 매장,25081841977,20000,CARD,APPROVED,매장,2025-08-18 20:31:01,
카카온 테스트 매장,25081808384,10000,CASH,APPROVED,매장,2025-08-18 23:09:04,
카카온 테스트 매장,25081928413,40000,CARD,APPROVED,매장,2025-08-19 02:30:44,
카카온 테스트 매장,25081989797,40000,KAKAOPAY,APPROVED,배달,2025-08-19 04:56:03,
카카온 테스트 매장,25081949487,40000,KAKAOPAY,APPROVED,매장,2025-08-19 05:12:55,
카카온 테스트 매장,25081929484,25000,KAKAOPAY,APPROVED,매장,2025-08-19 05:52:41,
카카온 테스트 매장,25081964274,20000,CASH,APPROVED,배달,2025-08-19 06:20:42,
카카온 테스트 매장,25081927101,10000,KAKAOPAY,APPROVED,매장,2025-08-19 08:10:26,
카카온 테스트 매장,25081932920,40000,CARD,APPROVED,매장,2025-08-19 20:23:29,
카카온 테스트 매장,25081925826,10000,CARD,APPROVED,배달,2025-08-19 21:19:13,
카카온 테스트 매장,25082047074,40000,CARD,APPROVED,매장,2025-08-20 00:23:51,
카카온 테스트 매장,25082086318,50000,CASH,APPROVED,배달,2025-08-20 00:25:13,
카카온 테스트 매장,25082038635,15000,CARD,APPROVED,매장,2025-08-20 00:31:43,
카카온 테스트 매장,25082060351,10000,KAKAOPAY,APPROVED,매장,2025-08-20 00:35:07,
카카온 테스트 매장,25082046947,15000,CARD,APPROVED,배달,2025-08-20 07:02:07,
카카온 테스트 매장,25082087494,30000,CASH,APPROVED,매장,2025-08-20 09:50:40,
카카온 테스트 매장,25082050836,5000,CARD,APPROVED,매장,2025-08-20 12:40:36,
카카온 테스트 매장,25082078599,40000,CASH,APPROVED,배달,2025-08-20 14:14:07,
카카온 테스트 매장,25082010799,40000,CASH,APPROVED,배달,2025-08-20 15:51:12,
카카온 테스트 매장,25082068768,10000,KAKAOPAY,APPROVED,배달,2025-08-20 17:01:56,
카카온 테스트 매장,25082058892,20000,CARD,APPROVED,배달,2025-08-20 17:19:11,
카카온 테스트 매장,25082001476,25000,TRANSFER,APPROVED,배달,2025-08-20 18:01:12,
카카온 테스트 매장,25082042444,5000,CASH,APPROVED,매장,2025-08-20 18:17:34,
카카온 테스트 매장,25082039011,30000,CARD,APPROVED,매장,2025-08-20 18:23:29,
카카온 테스트 매장,25082035829,5000,KAKAOPAY,APPROVED,배달,2025-08-20 18:52:27,
카카온 테스트 매장,25082086291,5000,CARD,APPROVED,매장,2025-08-20 21:33:04,
카카온 테스트 매장,25082059732,15000,CASH,APPROVED,배달,2025-08-20 23:02:55,
카카온 테스트 매장,25082103649,10000,CASH,APPROVED,매장,2025-08-21 01:00:12,
카카온 테스트 매장,25082195609,50000,CARD,APPROVED,매장,2025-08-21 01:17:13,
카카온 테스트 매장,25082133937,10000,KAKAOPAY,APPROVED,매장,2025-08-21 02:16:15,
카카온 테스트 매장,25082160736,20000,KAKAOPAY,APPROVED,매장,2025-08-21 04:48:44,
